geo,country,year,size_emp,ai__E_AI_BCDP,ai__E_AI_BCST,ai__E_AI_BDDT,ai__E_AI_BEC,ai__E_AI_BIAS,ai__E_AI_BINC,ai__E_AI_BLE,ai__E_AI_BLEG,ai__E_AI_BNU,ai__E_AI_CC,ai__E_AI_CC1SI_DA,ai__E_AI_DA,ai__E_AI_EC,ai__E_AI_PBAM,ai__E_AI_PITS,ai__E_AI_TANY,ai__E_AI_TML,ai__E_AI_TNLG,ai__E_AI_TPA,big_data__E_BDA,big_data__E_BDAEXT,big_data__E_BDAINT,big_data__E_BDAML,big_data__E_BDANL,big_data__E_BDBUY,cloud__E_CC,cloud__E_CC1_S,cloud__E_CC1_SI,cloud__E_CC_DA,cloud__E_CC_PCPU,cloud__E_CC_PCRM,cloud__E_CC_PDB,cloud__E_CC_PDEV,cloud__E_CC_PERP,cloud__E_CC_PFIL,cloud__E_CC_PSEC,data_analytics__E_DA,data_analytics__E_DAEXT,data_analytics__E_DAOWN,data_analytics__E_DASANY,data_analytics__E_DASCRM,data_analytics__E_DASERP,data_analytics__E_DASGE3,data_analytics__E_DASSDS,data_analytics__E_DASWEB,digital_intensity__E_DI3_GELO,digital_intensity__E_DI3_HI,digital_intensity__E_DI3_VHI,digital_intensity__E_DI4_GELO,digital_intensity__E_DI4_HI,digital_intensity__E_DI4_VHI,ecommerce_sales__E_AESELL,ecommerce_sales__E_AWSDS,ecommerce_sales__E_AWSELL,ecommerce_sales__E_AWSFOR,ecommerce_sales__E_AWS_CMP,ecommerce_sales__E_AWS_COWN,ecommerce_sales__E_ESELL,ecommerce_value__E_AWSVAL,ecommerce_value__E_AWSVAL_B2BG,ecommerce_value__E_AWSVAL_B2C,ecommerce_value__E_AWSVAL_CMP,ecommerce_value__E_AWSVAL_CMPQ,ecommerce_value__E_AWSVAL_COWN,ecommerce_value__E_AWSVAL_EU,ecommerce_value__E_AWSVAL_GT1_B2C_GT10WS,ecommerce_value__E_AWSVAL_HM,ecommerce_value__E_AWSVAL_WW,ecommerce_value__E_AXSVAL,ecommerce_value__E_ETURN,ecommerce_value__T_AWS_CMP_GE20,ecommerce_value__T_AWS_GT1_B2C_GT10WS,ict_recruitment__E_ITSPDLA,ict_recruitment__E_ITSPDLET,ict_recruitment__E_ITSPDLWE,ict_recruitment__E_ITSPDSAL,ict_recruitment__E_ITSPRCR2,ict_recruitment__E_ITSPVAC2,ict_training__E_ITSPT2,ict_training__E_ITT2,ict_training__E_ITUST2,target_workflow_automation,target_any_ai,security_concern_index,efficiency_need_proxy,deployment_readiness_index,data_maturity_index,digital_foundation_index,market_digitization_index,ict_capability_index,ict_constraint_index,governance_maturity_proxy,is_sme,adoption_gap_vs_any_ai,security_x_efficiency,deployment_x_data_maturity
BG,Bulgaria,2021,GE250,12.954999999999998,12.962499999999999,14.252500000000001,,,17.185,16.36,8.5625,,,,,4.42,,8.620000000000001,14.72,3.27,1.83,7.42,,,,,,,44.58,41.723333333333336,48.00666666666666,,15.543333333333335,14.316666666666665,30.576666666666668,13.92,17.103333333333335,41.71333333333333,31.22,,,,,,,,,,60.61,20.47,4.99,,,,23.3,,32.553333333333335,13.286666666666667,9.026666666666667,40.99666666666666,40.22,24.555,39.06666666666667,10.63,19.82,,29.876666666666665,4.913333333333333,10.09,40.410000000000004,4.38,30.205,9.52,6.34,6.88,,,,,,,,,,7.42,14.72,13.712916666666667,4.173333333333333,35.89,,28.689999999999998,29.21933333333333,,,19.92,0,7.300000000000001,57.22857222222222,
BG,Bulgaria,2022,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.18,15.62,1.39,14.985,,39.49,15.12,19.57,33.68,33.21333333333333,37.53,23.986666666666665,34.36666666666667,11.906666666666666,,46.443333333333335,14.753333333333336,34.11333333333334,40.07333333333333,3.5233333333333334,14.834999999999999,4.73,2.91,6.52,20.365,21.830000000000002,20.26,19.04,7.57,23.78,5.44,8.26,5.63,,,,,,,21.396666666666665,28.187666666666665,6.725,21.055,,1,,,
BG,Bulgaria,2022,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.67,13.79,1.22,14.43,,40.056666666666665,14.606666666666667,19.963333333333335,32.76666666666667,33.13666666666667,42.095,17.62,43.77333333333333,12.200000000000001,,49.19333333333333,15.44,43.53666666666666,42.36333333333334,3.6,10.525,5.23,2.76,6.29,19.32,20.335,19.225,17.965,6.28,22.330000000000002,4.06,6.65,4.62,,,,,,,19.56,28.07066666666667,5.402500000000001,19.835,,1,,,
BG,Bulgaria,2022,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.33,25.62,2.34,17.92,,37.18666666666666,17.706666666666667,17.616666666666667,38.266666666666666,33.79,32.035,33.29333333333333,21.400000000000002,11.62,,43.06666666666666,13.946666666666665,21.133333333333333,37.276666666666664,3.47,20.080000000000002,4.24,3.06,6.76,23.709999999999997,26.384999999999998,23.595,22.415,14.62,28.275000000000002,12.99,17.06,11.15,,,,,,,31.430000000000003,28.956,13.954999999999998,24.875999999999998,,1,,,
BG,Bulgaria,2022,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.66,47.02,8.29,24.78,,34.220000000000006,15.129999999999997,11.87,40.346666666666664,39.51,32.205,46.086666666666666,8.713333333333333,31.813333333333333,,22.99,4.613333333333333,8.433333333333334,49.57,0.62,22.994999999999997,10.4,6.51,9.78,33.925,36.995000000000005,36.32,34.08,33.77,41.275,33.89,41.04,28.96,,,,,,,48.656666666666666,30.145333333333333,34.415000000000006,36.51899999999999,,0,,,
BG,Bulgaria,2023,10-249,11.084999999999999,13.34,10.3875,5.907500000000001,,9.695,18.835,12.79,1.9224999999999999,2.235,1.51,2.02,3.2099999999999995,6.533333333333334,6.236666666666667,3.4299999999999997,0.845,1.16,1.7349999999999999,,,,,,,16.939999999999998,32.903333333333336,36.18666666666667,8.395,8.483333333333334,8.733333333333333,26.44666666666667,10.200000000000001,12.153333333333334,32.03666666666667,23.293333333333337,21.475,7.404999999999999,17.195,41.86666666666667,25.156666666666666,32.32,24.663333333333338,7.43,14.163333333333334,28.41,7.63,1.47,,,,15.079999999999998,,41.089999999999996,,18.756666666666668,32.54333333333333,38.24,37.915,22.830000000000002,35.78,7.286666666666666,,51.32333333333333,,35.15,,,13.774999999999999,3.38,1.99,6.95,,,,,,,,,,1.7349999999999999,3.4299999999999997,11.719999999999999,12.269166666666669,17.609761904761907,29.335000000000004,12.503333333333332,29.141999999999996,,,14.765000000000002,1,1.6949999999999998,143.79463333333334,516.5823654761906
BG,Bulgaria,2023,10-49,10.245,13.3275,9.7875,6.015,,8.6075,19.0125,12.3625,,1.955,1.25,1.665,3.0866666666666664,5.93,4.776666666666666,3.0300000000000002,0.655,1.1949999999999998,1.505,,,,,,,14.995000000000001,31.756666666666664,34.846666666666664,7.04,7.106666666666666,7.429999999999999,25.396666666666665,9.026666666666667,10.56,31.42,21.843333333333334,19.21,6.904999999999999,14.844999999999999,40.04,23.893333333333334,30.146666666666665,22.863333333333333,6.156666666666666,13.633333333333333,25.51,6.59,1.06,,,,14.29,,41.52333333333333,,18.616666666666667,31.52,38.303333333333335,43.71,13.373333333333333,49.10666666666666,9.06,,53.416666666666664,,48.67333333333334,,,7.7299999999999995,2.89,2.27,7.75,,,,,,,,,,1.505,3.0300000000000002,11.336785714285714,11.4225,16.524761904761906,27.37111111111111,11.053333333333335,28.850666666666665,,,13.31,1,1.5250000000000004,129.49443482142857,452.30109417989416
BG,Bulgaria,2023,50-249,14.735,13.4375,13.02,5.44,,14.432500000000001,18.119999999999997,14.674999999999999,,3.7350000000000003,2.8899999999999997,3.895,3.853333333333333,8.463333333333333,10.753333333333332,5.550000000000001,1.82,0.995,2.9800000000000004,,,,,,,27.195,38.59333333333333,42.73333333333334,15.575,13.676666666666668,13.69,31.486666666666665,14.780000000000001,18.323333333333334,35.88,29.53333333333333,33.45,10.045,29.595,50.76333333333334,31.063333333333333,41.67666666666667,32.266666666666666,12.093333333333334,16.89,44.0,13.19,3.7,,,,19.25,,39.78666666666667,,19.48,37.38,38.46333333333334,34.465,29.463333333333335,26.846666666666668,6.113333333333333,,50.196666666666665,,26.076666666666668,,,17.415,3.76,1.78,6.33,,,,,,,,,,2.9800000000000004,5.550000000000001,13.408571428571426,16.411944444444448,22.78,38.82666666666667,20.296666666666667,30.871999999999996,,,20.14333333333333,1,2.5700000000000003,220.06072936507937,884.4714666666667
BG,Bulgaria,2023,GE250,12.9325,16.1575,16.395,4.285,,14.8175,17.5975,11.075,,10.1,8.58,11.01,6.886666666666667,11.526666666666666,12.913333333333332,13.75,5.44,1.97,8.87,,,,,,,52.14,52.88,57.02,35.11,17.03,18.843333333333334,38.23,20.723333333333333,23.323333333333334,46.376666666666665,41.343333333333334,53.04,18.92,48.38,64.89666666666666,40.803333333333335,56.370000000000005,41.84666666666667,22.613333333333333,18.543333333333333,66.32,28.25,7.44,,,,27.26,,36.99666666666666,,19.09,41.276666666666664,45.29,36.120000000000005,45.96,11.456666666666665,36.35,,21.063333333333333,,11.313333333333333,,,19.535,11.32,9.27,12.41,,,,,,,,,,8.87,13.75,13.322857142857142,24.290555555555557,34.68380952380952,53.26111111111111,34.00333333333333,33.98266666666667,,,27.128333333333334,0,4.880000000000001,323.6196015873016,1847.2982328042328
BG,Bulgaria,2024,10-249,10.7025,12.309999999999999,11.709999999999999,5.1875,21.593333333333334,13.444999999999999,17.1975,15.0925,3.8600000000000003,,,,3.4966666666666666,11.780000000000001,5.426666666666667,6.25,1.9899999999999998,2.26,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.93,14.01,2.45,15.055,,40.46,14.34666666666667,20.87666666666667,34.26333333333333,37.29333333333333,44.14,38.85,23.913333333333338,15.086666666666666,10.116666666666667,47.673333333333325,25.286666666666665,21.569999999999997,32.52,4.953333333333333,9.2,6.68,3.8,6.82,16.79,18.0,17.155,17.96,8.37,21.369999999999997,6.09,8.26,5.04,2.74,6.25,12.235,4.692500000000001,,,22.13,29.589666666666666,6.9399999999999995,18.255000000000003,13.51,1,3.51,57.412737500000006,
BG,Bulgaria,2024,10-49,10.28,12.175,11.379999999999999,5.2975,,13.014999999999999,17.6225,15.1325,3.5175,,,,3.106666666666667,11.656666666666666,4.223333333333334,5.575,1.725,2.085,2.3200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.45,12.3,1.9,14.26,,40.91,13.693333333333333,21.73,33.11666666666667,36.93,45.43,30.956666666666663,32.663333333333334,30.666666666666668,23.02,32.95666666666666,14.883333333333333,32.263333333333335,45.92666666666667,2.81,7.235,5.34,4.66,7.29,16.605,16.8,16.235,17.015,7.03,19.965,4.82,6.7,4.0,2.3200000000000003,5.575,12.128928571428572,4.446666666666667,,,20.216666666666665,29.389333333333333,5.6375,17.324,4.223333333333334,1,3.255,53.93330238095239,
BG,Bulgaria,2024,50-249,12.3575,13.075,13.090000000000002,4.945,26.676666666666666,15.2025,16.23,15.344999999999999,5.0825,,,,5.7,12.503333333333332,9.616666666666667,10.025,3.4699999999999998,3.2300000000000004,5.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.77,23.76,5.54,19.555,,39.07666666666667,17.566666666666666,16.856666666666666,39.96666666666667,39.45666666666666,43.425,44.53666666666666,17.75,4.066666666666667,0.98,58.21666666666667,32.723333333333336,14.026666666666666,23.083333333333332,6.476666666666667,10.600000000000001,8.05,2.92,6.34,17.92,21.925,20.29,21.2,16.04,25.97,13.35,17.15,10.98,5.085,10.025,12.892142857142858,6.0720833333333335,,,33.02333333333333,30.982333333333333,14.38,21.461,18.14666666666667,1,4.94,78.28216577380952,
BG,Bulgaria,2024,GE250,11.415000000000001,13.205,14.844999999999999,9.28,,13.88,17.919999999999998,13.2125,,,,,11.503333333333332,14.9,12.033333333333333,20.19,8.29,5.17,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.14,47.06,15.66,26.26,,36.803333333333335,15.586666666666666,16.913333333333334,41.473333333333336,41.97,28.88,36.89666666666667,15.693333333333333,22.13,20.893333333333334,30.459999999999997,4.516666666666667,15.336666666666666,46.946666666666665,1.1199999999999999,25.965000000000003,9.69,6.62,11.1,29.235,32.295,34.175,33.745,32.52,37.980000000000004,36.63,42.82,29.58,10.9,20.19,13.393928571428571,9.815,,,51.28666666666666,32.684,35.3875,33.486000000000004,12.033333333333333,0,9.290000000000001,131.46140892857142,
BG,Bulgaria,2025,10-249,13.7375,16.055,11.84,8.39,,14.995,21.08,14.455,4.77,5.055,3.34,5.369999999999999,5.053333333333334,12.39,4.916666666666667,8.274999999999999,2.08,3.11,3.55,,,,,,,17.4,34.846666666666664,39.63333333333333,9.809999999999999,9.673333333333334,11.589999999999998,28.72,11.696666666666667,15.980000000000002,31.78,24.433333333333337,26.685000000000002,9.36,21.965,45.4,27.653333333333336,36.446666666666665,27.996666666666666,8.176666666666668,16.366666666666667,38.33,10.87,1.8,,,,16.175,3.2099999999999995,41.28666666666666,16.63,20.64,33.36333333333333,38.63333333333333,44.255,33.27333333333333,29.563333333333333,12.006666666666668,5.613333333333333,50.830000000000005,17.506666666666664,27.993333333333336,40.699999999999996,4.63,8.69,5.89,4.39,6.9,,,,,,,,,,3.55,8.274999999999999,14.364642857142858,15.535833333333334,19.486428571428572,33.36055555555556,16.999999999999996,25.551388888888884,,,14.675000000000002,1,4.724999999999999,223.16669732142861,650.0780829365079
BG,Bulgaria,2025,10-49,13.8025,16.315,11.69,8.33,,15.257499999999999,21.720000000000002,14.84,5.2425,4.365,2.74,4.475,4.836666666666667,12.089999999999998,4.403333333333333,7.335,1.81,3.005,3.13,,,,,,,15.03,33.75,38.623333333333335,8.17,9.316666666666666,10.94,27.870000000000005,11.47,14.99,30.503333333333334,23.12,24.335,8.735,19.515,43.65,26.493333333333336,34.50333333333334,26.45,6.873333333333334,15.783333333333333,35.24,9.43,1.41,,,,15.645,2.8699999999999997,41.88,16.466666666666665,20.716666666666665,32.81,38.56333333333334,49.404999999999994,26.136666666666667,40.13666666666666,17.169999999999998,8.303333333333333,49.1,9.566666666666666,39.916666666666664,53.85333333333333,2.85,3.66,6.13,4.17,8.27,,,,,,,,,,3.13,7.335,14.564999999999998,14.67,18.442619047619047,31.478333333333335,15.36,25.41416666666667,,,13.761666666666667,1,4.205,213.66854999999995,580.5429099206349
BG,Bulgaria,2025,50-249,13.52,15.0075,12.5825,8.695,,13.9425,18.3875,12.865,2.7224999999999997,8.765,6.5600000000000005,10.195,6.253333333333333,13.786666666666667,6.756666666666667,13.345,3.5599999999999996,3.675,5.789999999999999,,,,,,,30.225,41.04333333333333,45.89333333333334,18.68,11.573333333333332,14.616666666666665,33.64666666666667,13.313333333333333,20.426666666666666,38.36,30.606666666666666,39.405,12.73,35.225,54.50333333333334,33.54,45.74666666666666,35.33,13.46,19.456666666666667,55.38,18.83,3.96,,,,19.049999999999997,4.953333333333334,38.76333333333333,17.483333333333334,20.266666666666666,36.22,39.18666666666666,39.105,41.62,17.78,6.233333333333333,2.6,53.169999999999995,26.643333333333334,14.663333333333334,26.069999999999997,6.6933333333333325,13.725,5.66,4.61,5.63,,,,,,,,,,5.789999999999999,13.345,13.571428571428571,20.12,25.200952380952376,43.07944444444445,26.05666666666667,26.406666666666663,,,18.681666666666665,1,7.5550000000000015,273.0571428571429,1085.6430280423278
BG,Bulgaria,2025,GE250,15.545000000000002,17.7525,12.1875,8.8875,,15.072500000000002,20.425,17.075,3.2524999999999995,21.14,18.1,22.66,10.633333333333333,20.623333333333335,14.583333333333334,26.18,11.36,10.03,15.36,,,,,,,49.12,55.54666666666666,58.70333333333334,38.9,24.106666666666666,20.893333333333334,39.24333333333333,24.99333333333333,29.30333333333333,52.35999999999999,47.553333333333335,63.35,18.83,60.23,71.28,42.06,62.856666666666676,47.75666666666666,27.936666666666667,24.41,80.79,33.07,11.88,,,,29.04,6.0200000000000005,38.129999999999995,15.723333333333334,16.403333333333332,42.22,46.196666666666665,29.48,31.626666666666665,21.363333333333333,20.856666666666666,17.906666666666666,32.13,4.44,20.99,47.153333333333336,1.3866666666666667,25.674999999999997,10.32,7.33,10.64,,,,,,,,,,15.36,26.18,15.277857142857144,32.00055555555556,39.30809523809524,60.79555555555555,41.913333333333334,29.668333333333333,,,31.068333333333335,0,10.82,488.89991626984136,2389.7574878306878
CY,Cyprus,2010,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.22,,,,,,49.08,,,,,,,,,,,,1.17,,,,,,,,,,,,,,,,,,,28.15,,,,1,,,
CY,Cyprus,2010,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,,,,,,48.915,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,27.4175,,,,1,,,
CY,Cyprus,2010,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.08,,,,,,51.57,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,,33.325,,,,1,,,
CY,Cyprus,2010,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.82,,,,,,57.41,,,,,,,,,,,,1.98,,,,,,,,,,,,,,,,,,,36.114999999999995,,,,0,,,
CY,Cyprus,2011,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.15,,48.285000000000004,,,,49.605000000000004,37.47,,,,,,,,,,13.27,1.48,,,,,,,,,,,,,,,,,,,35.013333333333335,,,,1,,,
CY,Cyprus,2011,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55,,47.89,,,,49.519999999999996,40.27,,,,,,,,,,10.594999999999999,1.73,,,,,,,,,,,,,,,,,,,34.32,,,,1,,,
CY,Cyprus,2011,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.84,,51.93,,,,52.650000000000006,33.06,,,,,,,,,,17.545,1.2,,,,,,,,,,,,,,,,,,,40.473333333333336,,,,1,,,
CY,Cyprus,2011,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.38,,61.69,,,,61.69,37.175,,,,,,,,,,13.125,0.6,,,,,,,,,,,,,,,,,,,48.919999999999995,,,,0,,,
CY,Cyprus,2012,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81,,49.59,,,,50.535,28.03,,,,,,,,,,25.11,6.28,,,,,,,8.07,10.523333333333333,9.89,27.57,26.2,,,,,,,,35.97833333333333,17.932499999999997,10.523333333333333,,1,,,
CY,Cyprus,2012,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89,,48.375,,,,50.395,32.34,,,,,,,,,,18.01,0.7,,,,,,,6.87,11.020000000000001,7.959999999999999,24.495,23.455,,,,,,,,34.88666666666666,15.694999999999999,11.020000000000001,,1,,,
CY,Cyprus,2012,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74,,55.295,,,,54.14,29.295,,,,,,,,,,27.009999999999998,12.62,,,,,,,14.83,9.623333333333333,20.71,44.79,41.615,,,,,,,,42.725,30.486250000000002,9.623333333333333,,1,,,
CY,Cyprus,2012,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.54,,59.769999999999996,,,,59.769999999999996,50.690000000000005,,,,,,,,,,0.12,1.62,,,,,,,47.17,10.286666666666667,47.35,67.12,59.86,,,,,,,,46.35999999999999,55.375,10.286666666666667,,0,,,
CY,Cyprus,2013,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.69,,51.79,,,,48.205,39.010000000000005,41.983333333333334,17.356666666666666,,,,,15.56,,,14.18,6.38,,6.07,,,,,,,,,,,,,,,,,35.895,,,,1,,,
CY,Cyprus,2013,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.58,,51.0,,,,46.605000000000004,42.87,7.013333333333333,54.89666666666667,,,,,51.379999999999995,,,7.665,1.07,,1.67,,,,,,,,,,,,,,,,,34.395,,,,1,,,
CY,Cyprus,2013,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.24,,57.415,,,,55.06,40.055,45.836666666666666,14.199999999999998,,,,,12.536666666666667,,,15.254999999999999,10.62,,9.58,,,,,,,,,,,,,,,,,44.23833333333334,,,,1,,,
CY,Cyprus,2013,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.73,,53.775,,,,62.365,49.855,13.049999999999999,53.52666666666667,,,,,43.86666666666667,,,1.285,2.28,,6.94,,,,,,,,,,,,,,,,,46.95666666666667,,,,0,,,
CY,Cyprus,2014,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,9.996666666666668,,,,4.9175,9.2575,8.445,,,23.045,,,,,,,,,,,,,,,,,11.16,,51.04,,,,49.805,10.75,24.616666666666664,15.883333333333333,,,,,11.983333333333334,,,44.075,9.65,,2.86,,,,,4.550000000000001,13.833333333333334,9.655000000000001,21.245,17.255,,,,,9.996666666666668,,,37.335,13.17625,13.833333333333334,,1,,,
CY,Cyprus,2014,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,9.18,,,,4.78,9.2725,8.1925,,,22.7675,,,,,,,,,,,,,,,,,8.65,,48.2,,,,47.214999999999996,2.725,24.01,11.14,,,,,7.849999999999999,,,53.535,12.52,,0.33,,,,,3.815,13.483333333333333,7.615,18.92,15.34,,,,,9.18,,,34.68833333333333,11.4225,13.483333333333333,,1,,,
CY,Cyprus,2014,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,14.776666666666666,,,,5.63,9.51,9.74,,,24.932499999999997,,,,,,,,,,,,,,,,,26.13,,61.795,,,,59.875,29.635,31.413333333333338,21.676666666666666,,,,,16.526666666666667,,,23.455,6.18,,5.92,,,,,8.85,15.373333333333333,21.630000000000003,34.885000000000005,28.5,,,,,14.776666666666666,,,49.26666666666667,23.466250000000002,15.373333333333333,,1,,,
CY,Cyprus,2014,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,,,,11.7125,17.5625,11.7125,,,23.904999999999998,,,,,,,,,,,,,,,,,33.49,,66.745,,,,66.745,47.975,30.263333333333335,35.04666666666667,,,,,20.396666666666665,,,3.335,2.62,,4.55,,,,,16.82,19.62,50.77,64.2,58.33,,,,,30.09,,,55.660000000000004,47.53,19.62,,0,,,
CY,Cyprus,2015,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,13.020000000000001,,,,6.95,9.512500000000001,9.235,,,21.752499999999998,,,,,,,,,,,,,,,,,10.62,,50.22,,,,53.58,33.875,37.94,17.976666666666667,,,,,15.159999999999998,,,19.8,7.35,,4.66,,,,,6.79,17.44,11.415,22.91,19.795,,,,,13.020000000000001,,,38.14,15.227500000000001,17.44,,1,,,
CY,Cyprus,2015,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,12.183333333333332,,,,7.342500000000001,9.6625,8.635,,,21.835,,,,,,,,,,,,,,,,,7.82,,48.01499999999999,,,,53.19,35.815,46.163333333333334,11.046666666666667,,,,,8.163333333333334,,,15.450000000000001,2.53,,0.72,,,,,5.46,16.246666666666666,8.775,19.665,17.455,,,,,12.183333333333332,,,36.34166666666666,12.83875,16.246666666666666,,1,,,
CY,Cyprus,2015,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,,,5.407500000000001,9.095,12.025,,,21.885,,,,,,,,,,,,,,,,,26.74,,59.39,,,,59.474999999999994,34.915,36.42333333333334,20.186666666666664,,,,,17.333333333333332,,,21.865,13.56,,9.75,,,,,14.305,21.69666666666667,26.28,41.18,32.96,,,,,17.7,,,48.535,28.681250000000006,21.69666666666667,,1,,,
CY,Cyprus,2015,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,32.64,,,,10.4575,10.4575,14.9875,,,22.9975,,,,,,,,,,,,,,,,,31.38,,50.53,,,,57.025,30.38,6.823333333333334,46.76333333333333,,,,,35.36666666666667,,,21.35,3.46,,2.06,,,,,39.43,17.726666666666667,53.56,65.17,48.74,,,,,32.64,,,46.31166666666667,51.725,17.726666666666667,,0,,,
CY,Cyprus,2016,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,15.153333333333334,,,,6.4375,10.4725,12.362499999999999,,,26.365000000000002,,,,,,,,,,,,,,,,,13.15,,52.150000000000006,,,,53.205000000000005,30.294999999999998,22.206666666666667,31.326666666666668,,,,,27.396666666666665,,,22.055,4.7,,4.48,,,,,6.36,12.933333333333335,11.66,20.945,16.905,,,,,15.153333333333334,,,39.50166666666667,13.967500000000001,12.933333333333335,,1,,,
CY,Cyprus,2016,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,14.18,,,,6.1525,10.4575,11.912500000000001,,,26.242500000000003,,,,,,,,,,,,,,,,,10.7,,50.224999999999994,,,,51.11,21.41,19.696666666666665,27.91333333333333,,,,,20.466666666666665,,,29.41,1.65,,0.96,,,,,5.255,11.753333333333332,9.14,18.765,15.77,,,,,14.18,,,37.345,12.2325,11.753333333333332,,1,,,
CY,Cyprus,2016,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,21.506666666666664,,,,8.0325,10.8925,14.9725,,,27.790000000000003,,,,,,,,,,,,,,,,,29.38,,61.885,,,,63.49,34.89,23.49,33.1,,,,,29.936666666666667,,,20.685,11.15,,11.89,,,,,13.594999999999999,17.279999999999998,28.185,35.235,24.325000000000003,,,,,21.506666666666664,,,51.585,25.335,17.279999999999998,,1,,,
CY,Cyprus,2016,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,9.35,19.2,9.934999999999999,,,34.8025,,,,,,,,,,,,,,,,,28.63,,64.315,,,,64.315,29.745,15.156666666666666,38.00666666666667,,,,,10.386666666666665,,,21.365,2.22,,1.14,,,,,19.64,21.516666666666666,67.36,72.63,54.16,,,,,37.0,,,52.419999999999995,53.447500000000005,21.516666666666666,,0,,,
CY,Cyprus,2017,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,21.896666666666665,,,,8.8975,12.690000000000001,14.385,,,26.5925,,,,,,,,,,,,,,,,,12.33,,50.815000000000005,40.19499999999999,25.305,50.415,51.989999999999995,31.334999999999997,33.27333333333333,20.95,13.589999999999998,,40.63666666666666,20.213333333333335,13.986666666666666,19.633333333333333,14.373333333333333,21.830000000000002,6.33,5.13,3.53,,,,,9.155,16.523333333333333,11.47,25.665,21.705,,,,,21.896666666666665,,,38.171,16.998749999999998,16.523333333333333,,1,,,
CY,Cyprus,2017,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,20.08,,,,8.469999999999999,11.9825,14.105,,,26.145,,,,,,,,,,,,,,,,,9.66,,47.735,36.855,20.57,48.345,49.66,33.080000000000005,35.4,19.990000000000002,13.020000000000001,,42.36666666666667,15.376666666666667,15.283333333333333,26.843333333333334,13.173333333333334,17.915000000000003,1.99,1.76,1.51,,,,,7.825,15.219999999999999,9.11,22.18,18.585,,,,,20.08,,,35.193999999999996,14.425,15.219999999999999,,1,,,
