geo,year,size_emp,nace_r2,ai_industry__E_AI_BCDP,ai_industry__E_AI_BCST,ai_industry__E_AI_BDDT,ai_industry__E_AI_BEC,ai_industry__E_AI_BIAS,ai_industry__E_AI_BINC,ai_industry__E_AI_BLE,ai_industry__E_AI_BLEG,ai_industry__E_AI_BNU,ai_industry__E_AI_CC,ai_industry__E_AI_CC1SI_DA,ai_industry__E_AI_DA,ai_industry__E_AI_PBAM,ai_industry__E_AI_PITS,ai_industry__E_AI_TML,ai_industry__E_AI_TNLG,ai_industry__E_AI_TPA,target_workflow_automation,isoc_cicce_usen2__E_CC,isoc_cicce_usen2__E_CC1_S,isoc_cicce_usen2__E_CC1_SI,isoc_cicce_usen2__E_CC_DA,isoc_cicce_usen2__E_CC_PCPU,isoc_cicce_usen2__E_CC_PCRM,isoc_cicce_usen2__E_CC_PDEV,isoc_cicce_usen2__E_CC_PERP,isoc_cicce_usen2__E_CC_PSEC,isoc_e_diin2__E_DI3_GELO,isoc_e_diin2__E_DI3_HI,isoc_e_diin2__E_DI3_VHI,isoc_e_diin2__E_DI4_GELO,isoc_e_diin2__E_DI4_HI,isoc_e_diin2__E_DI4_VHI,isoc_eb_dan2__E_DA,isoc_eb_dan2__E_DASANY,isoc_eb_dan2__E_DASCRM,isoc_eb_dan2__E_DASERP,isoc_eb_dan2__E_DASGE3,isoc_eb_dan2__E_DASSDS,isoc_eb_dan2__E_DASWEB,isoc_eb_bdn2__E_BDA,isoc_eb_bdn2__E_BDAEXT,isoc_eb_bdn2__E_BDAINT,isoc_eb_bdn2__E_BDAML,isoc_eb_bdn2__E_BDANL,isoc_ec_eseln2__E_AESELL,isoc_ec_eseln2__E_AWSDS,isoc_ec_eseln2__E_AWSELL,isoc_ec_eseln2__E_AWSFOR,isoc_ec_eseln2__E_AWS_CMP,isoc_ec_eseln2__E_AWS_COWN,isoc_ec_eseln2__E_ESELL,isoc_ske_ittn2__E_ITSPT2,isoc_ske_ittn2__E_ITT2,isoc_ske_ittn2__E_ITUST2,isoc_ske_itrcrn2__E_ITSPDLA,isoc_ske_itrcrn2__E_ITSPDLET,isoc_ske_itrcrn2__E_ITSPDLWE,isoc_ske_itrcrn2__E_ITSPDSAL,isoc_ske_itrcrn2__E_ITSPRCR2,isoc_ske_itrcrn2__E_ITSPVAC2,isoc_r_cicce_usen2__E_CC,isoc_r_eb_dan2__E_DA,isoc_r_eb_ain2_regionmean__E_AI_TML,isoc_r_eb_ain2_regionmean__E_AI_TNLG,isoc_r_cicce_usen2_regionmean__E_CC,isoc_r_eb_dan2_regionmean__E_DA,security_concern_index,deployment_readiness_index,data_maturity_index,digital_foundation_index,market_digitization_index,ict_constraint_index,governance_maturity_proxy,country,size_rank
DE,2021,GE10,C28,,,,,,,,,,,,,,11.853333333333333,4.95,1.4,5.41,5.41,46.45,36.11666666666667,42.870000000000005,,11.586666666666666,13.51,11.683333333333332,8.373333333333333,28.326666666666668,72.45,26.08,5.57,,,,,,,,,,,,,,,,13.53,,26.126666666666665,,17.35333333333333,37.89333333333333,36.43333333333333,,,,,,,,,,,,,,,,,33.08933333333333,,34.699999999999996,26.267333333333333,,20.09,Germany,5
DE,2021,GE10,C29_C30,,,,,,,,,,,,,,11.06,5.175000000000001,2.795,6.369999999999999,6.369999999999999,45.08,38.78666666666667,45.48666666666667,,13.536666666666667,12.373333333333333,15.21,9.17,24.456666666666667,67.34,21.93,8.15,,,,,,,,,,,,,,,,34.265,,20.28,,21.746666666666666,30.096666666666668,53.71666666666667,,,,,,,,,,,,,,,,,33.804,,32.473333333333336,32.021,,17.758333333333333,Germany,5
DE,2021,GE10,C31-C33,,,,,,,,,,,,,,,0.49,0.81,1.2850000000000001,1.2850000000000001,38.925,33.660000000000004,42.693333333333335,,7.03,7.5633333333333335,7.623333333333332,7.090000000000001,28.819999999999997,58.18,17.02,1.09,,,,,,,,,,,,,,,,14.205,,30.076666666666664,,16.599999999999998,31.790000000000003,34.76333333333333,,,,,,,,,,,,,,,,,30.34433333333333,,25.430000000000003,25.487,,28.819999999999997,Germany,5
DE,2021,GE10,D,,,,,,,,,,,,,,,6.74,3.3049999999999997,10.969999999999999,10.969999999999999,59.33,43.343333333333334,51.13666666666666,,23.05333333333333,16.883333333333333,23.456666666666667,15.746666666666668,26.05333333333333,81.86,38.79,11.41,,,,,,,,,,,,,,,,26.43,,38.086666666666666,3.11,13.843333333333334,45.56999999999999,45.73,,,,,,,,,,,,,,,,,40.664,,44.02,33.932,,26.05333333333333,Germany,5
DE,2021,GE10,D35,,,,,,,,,,,,,,,6.74,3.3049999999999997,10.969999999999999,10.969999999999999,59.33,43.343333333333334,51.13666666666666,,23.05333333333333,16.883333333333333,23.456666666666667,15.746666666666668,26.05333333333333,81.86,38.79,11.41,,,,,,,,,,,,,,,,26.43,,38.086666666666666,3.11,13.843333333333334,45.56999999999999,45.73,,,,,,,,,,,,,,,,,40.664,,44.02,33.932,,26.05333333333333,Germany,5
DE,2021,GE10,D_E,,,,,,,,,,,,,,12.339999999999998,2.5549999999999997,1.55,4.425,4.425,43.620000000000005,36.25,44.01666666666666,,13.606666666666667,10.416666666666666,13.5,11.633333333333333,25.133333333333336,64.05,19.71,4.97,,,,,,,,,,,,,,,,12.535,,34.333333333333336,5.006666666666667,13.483333333333334,37.49,36.723333333333336,,,,,,,,,,,,,,,,,32.504,,29.576666666666664,26.913,,18.736666666666668,Germany,5
DE,2021,GE10,E,,,,,,,,,,,,,,,0.875,0.82,1.83,1.83,37.345,33.28333333333333,41.17666666666666,,9.043333333333333,7.3066666666666675,8.63,9.746666666666668,25.070000000000004,56.96,12.09,2.38,,,,,,,,,,,,,,,,6.9399999999999995,,35.78333333333333,,14.34666666666667,32.81,32.6,,,,,,,,,,,,,,,,,29.101,,23.81,24.496,,25.070000000000004,Germany,5
DE,2021,GE10,F,,,,,,,,,,,,,,,1.06,1.59,2.31,2.31,30.47,30.156666666666666,36.77,,9.193333333333333,6.706666666666667,6.3933333333333335,6.169999999999999,26.05666666666667,40.03,9.9,1.29,,,,,,,,,,,,,,,,4.19,,28.88333333333333,,26.29666666666667,26.03,25.38,,,,,,,,,,,,,,,,,25.96933333333333,,17.073333333333334,22.156,,26.05666666666667,Germany,5
DE,2021,GE10,G,,,,,,,,,,,,,,6.013333333333333,2.525,0.805,3.0999999999999996,3.0999999999999996,43.78,41.63333333333333,49.53666666666667,,16.406666666666666,14.653333333333334,14.376666666666665,15.073333333333332,29.459999999999997,67.71,27.25,7.03,,,,,,,,,,,,,,,,38.915000000000006,,53.52,26.986666666666665,32.666666666666664,47.846666666666664,50.34333333333334,,,,,,,,,,,,,,,,,35.757333333333335,,33.99666666666666,44.65833333333334,,17.736666666666665,Germany,5
DE,2021,GE10,G45,,,,,,,,,,,,,,,2.75,0.68,2.085,2.085,40.765,38.36666666666667,48.99,,11.823333333333332,25.69333333333333,14.286666666666667,15.89,31.46666666666667,70.28,26.34,4.99,,,,,,,,,,,,,,,,30.525,,51.919999999999995,27.88333333333333,45.42666666666667,33.74666666666666,47.9,,,,,,,,,,,,,,,,,34.775,,33.87,41.903666666666666,,31.46666666666667,Germany,5
DE,2021,GE10,G45-S951_X_K,,,,,,,,,,,,,,7.963333333333334,3.48,1.71,3.8,3.8,44.985,41.74666666666667,50.42333333333334,,17.80666666666667,14.88,16.276666666666667,12.443333333333333,31.073333333333334,63.69,23.9,5.15,,,,,,,,,,,,,,,,25.88,,45.913333333333334,25.05,29.689999999999998,42.92333333333334,45.376666666666665,,,,,,,,,,,,,,,,,36.900999999999996,,30.913333333333338,37.95666666666666,,19.518333333333334,Germany,5
DE,2021,GE10,G46,,,,,,,,,,,,,,6.06,2.29,0.89,1.755,1.755,48.19,43.73,50.31333333333333,,18.41333333333333,13.283333333333331,17.85,11.323333333333332,30.646666666666665,78.24,33.34,8.85,,,,,,,,,,,,,,,,45.635000000000005,,51.39666666666667,34.04,32.10666666666666,50.86333333333334,55.82,,,,,,,,,,,,,,,,,38.146,,40.14333333333333,47.16433333333334,,18.35333333333333,Germany,5
DE,2021,GE10,G47,,,,,,,,,,,,,,,2.605,0.79,4.390000000000001,4.390000000000001,41.769999999999996,41.309999999999995,49.28333333333334,,16.53,11.923333333333332,11.863333333333335,17.63,27.963333333333335,59.57,23.38,6.49,,,,,,,,,,,,,,,,37.18,,56.190000000000005,21.83666666666667,29.21666666666667,50.21333333333333,47.36000000000001,,,,,,,,,,,,,,,,,34.438,,29.813333333333333,44.032000000000004,,27.963333333333335,Germany,5
DE,2021,GE10,H,,,,,,,,,,,,,,,0.925,1.545,2.125,2.125,33.445,34.846666666666664,43.38,,12.11,7.476666666666667,11.38,7.843333333333334,27.356666666666666,42.39,10.9,1.83,,,,,,,,,,,,,,,,10.71,,29.886666666666667,,27.210000000000004,31.833333333333332,38.53666666666667,,,,,,,,,,,,,,,,,30.081666666666667,,18.37333333333333,27.635333333333335,,27.356666666666666,Germany,5
DE,2021,GE10,I,,,,,,,,,,,,,,,0.41000000000000003,1.46,1.0150000000000001,1.0150000000000001,35.765,35.40333333333333,47.666666666666664,,13.753333333333336,14.350000000000001,9.546666666666667,8.666666666666666,28.926666666666666,58.51,21.01,4.92,,,,,,,,,,,,,,,,44.8,,61.22666666666667,37.04333333333334,47.129999999999995,57.13666666666668,61.11333333333334,,,,,,,,,,,,,,,,,31.461666666666666,,28.146666666666665,54.28133333333333,,28.926666666666666,Germany,5
DE,2021,GE10,I55,,,,,,,,,,,,,,,0.615,1.165,0.915,0.915,41.675,41.416666666666664,52.626666666666665,,14.153333333333334,20.843333333333334,14.560000000000002,8.033333333333333,31.933333333333334,72.03,30.69,8.73,,,,,,,,,,,,,,,,70.14500000000001,,79.22333333333333,64.34,73.42,73.8,78.44,,,,,,,,,,,,,,,,,36.44233333333334,,37.15,75.00566666666667,,31.933333333333334,Germany,5
DE,2021,GE10,ICT,,,,,,,,,,,,,,19.256666666666664,14.35,5.86,9.79,9.79,74.49,63.74333333333334,68.77666666666666,,37.04333333333333,32.52333333333333,46.19333333333333,19.006666666666664,38.983333333333334,92.1,49.04,12.65,,,,,,,,,,,,,,,,27.02,,39.95666666666667,31.276666666666667,17.36,44.86333333333334,46.620000000000005,,,,,,,,,,,,,,,,,58.437333333333335,,51.26333333333333,35.164,,29.119999999999997,Germany,5
DE,2021,GE10,J,,,,,,,,,,,,,,19.349999999999998,14.62,7.56,9.81,9.81,79.955,65.39999999999999,71.3,,39.72,33.199999999999996,47.88333333333333,18.963333333333335,42.29333333333333,94.89,50.02,14.94,,,,,,,,,,,,,,,,28.119999999999997,,45.883333333333326,28.590000000000003,15.526666666666666,47.699999999999996,47.25333333333334,,,,,,,,,,,,,,,,,61.36633333333333,,53.28333333333333,36.89666666666666,,30.821666666666665,Germany,5
DE,2021,GE10,J58-J60,,,,,,,,,,,,,,,5.02,7.68,2.78,2.78,69.745,53.050000000000004,61.873333333333335,,29.926666666666666,22.296666666666667,31.156666666666666,11.456666666666665,36.56333333333333,94.51,39.88,17.76,,,,,,,,,,,,,,,,54.775,,67.10666666666667,37.84,26.80666666666667,66.78333333333335,64.39999999999999,,,,,,,,,,,,,,,,,50.47766666666667,,50.71666666666667,55.974333333333334,,36.56333333333333,Germany,5
DE,2021,GE10,J61,,,,,,,,,,,,,,,3.7,8.64,6.7,6.7,67.37,,,,26.63,23.763333333333335,,16.386666666666667,34.62,89.42,40.56,9.88,,,,,,,,,,,,,,,,27.34,,43.57333333333333,,12.276666666666666,46.873333333333335,44.24333333333334,,,,,,,,,,,,,,,,,50.995000000000005,,46.620000000000005,34.861333333333334,,34.62,Germany,5
DE,2021,GE10,J62_J63,,,,,,,,,,,,,,20.330000000000002,17.76,7.48,11.88,11.88,83.35,69.25333333333334,74.41666666666667,,42.85333333333333,36.45333333333333,52.946666666666665,21.023333333333333,44.156666666666666,95.25,53.25,14.41,,,,,,,,,,,,,,,,20.84,,38.99666666666667,,11.083333333333334,42.14,42.49,,,,,,,,,,,,,,,,,64.82466666666667,,54.303333333333335,31.110000000000003,,32.24333333333333,Germany,5
DE,2021,GE10,L,,,,,,,,,,,,,,6.840000000000001,1.105,1.75,3.4,3.4,52.42,40.48,54.11333333333334,,14.943333333333333,19.54,9.783333333333333,22.16333333333333,33.86000000000001,73.52,23.32,3.18,,,,,,,,,,,,,,,,8.135,,38.75666666666667,,30.426666666666666,31.290000000000003,35.77,,,,,,,,,,,,,,,,,38.13133333333333,,33.34,28.875666666666667,,20.350000000000005,Germany,5
DE,2021,GE10,L68,,,,,,,,,,,,,,6.840000000000001,1.105,1.75,3.4,3.4,52.42,40.48,54.11333333333334,,14.943333333333333,19.54,9.783333333333333,22.16333333333333,33.86000000000001,73.52,23.32,3.18,,,,,,,,,,,,,,,,8.135,,38.75666666666667,,30.426666666666666,31.290000000000003,35.77,,,,,,,,,,,,,,,,,38.13133333333333,,33.34,28.875666666666667,,20.350000000000005,Germany,5
DE,2021,GE10,L_M,,,,,,,,,,,,,,7.003333333333334,6.79,2.385,7.5600000000000005,7.5600000000000005,53.155,43.38666666666666,53.65333333333333,,18.27,13.176666666666668,15.243333333333334,11.24,34.52333333333333,70.25,23.14,2.3,,,,,,,,,,,,,,,,6.02,,32.60333333333333,,17.04,33.483333333333334,35.406666666666666,,,,,,,,,,,,,,,,,39.992333333333335,,31.896666666666665,24.910666666666668,,20.763333333333335,Germany,5
DE,2021,GE10,M,,,,,,,,,,,,,,7.096666666666667,7.655,2.48,8.195,8.195,53.265,43.82666666666666,53.58666666666667,,18.776666666666667,12.216666666666667,16.07,9.586666666666666,34.626666666666665,69.75,23.11,2.17,,,,,,,,,,,,,,,,5.695,,31.386666666666667,,13.87,34.17333333333333,35.406666666666666,,,,,,,,,,,,,,,,,40.275,,31.676666666666666,24.106333333333332,,20.861666666666665,Germany,5
DE,2021,GE10,M69-M71,,,,,,,,,,,,,,7.586666666666667,7.755,2.23,9.155000000000001,9.155000000000001,52.415,43.71666666666666,53.550000000000004,,20.28,12.176666666666668,15.383333333333335,9.013333333333334,35.25666666666667,67.58,21.35,2.09,,,,,,,,,,,,,,,,4.735,,30.426666666666666,,19.073333333333334,33.666666666666664,36.04,,,,,,,,,,,,,,,,,40.06433333333333,,30.340000000000003,24.788333333333334,,21.421666666666667,Germany,5
DE,2021,GE10,M72,,,,,,,,,,,,,,4.8500000000000005,,6.12,4.73,4.73,,,,,5.196666666666666,,,,,,,7.83,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,7.83,0.0,,4.8500000000000005,Germany,5
DE,2021,GE10,M73-M75,,,,,,,,,,,,,,,3.785,2.915,3.6399999999999997,3.6399999999999997,52.85,46.10333333333333,54.00333333333333,,14.653333333333334,13.383333333333333,18.983333333333334,12.073333333333332,36.126666666666665,76.33,31.26,1.01,,,,,,,,,,,,,,,,8.024999999999999,,32.86666666666667,,4.44,33.83333333333333,32.690000000000005,,,,,,,,,,,,,,,,,41.61333333333333,,36.2,22.371000000000002,,36.126666666666665,Germany,5
DE,2021,GE10,N,,,,,,,,,,,,,,,1.05,0.48,1.6949999999999998,1.6949999999999998,38.54,39.03333333333333,46.13666666666666,,15.9,13.020000000000001,13.503333333333332,11.58,30.166666666666668,51.14,16.97,2.27,,,,,,,,,,,,,,,,9.48,,33.79333333333333,,19.8,33.75333333333334,35.776666666666664,,,,,,,,,,,,,,,,,33.476,,23.459999999999997,26.520666666666664,,30.166666666666668,Germany,5
DE,2021,GE10,N77-N82_X_N79,,,,,,,,,,,,,,,0.94,0.44,1.69,1.69,38.2,38.57666666666667,45.54,,15.656666666666666,12.073333333333332,13.076666666666666,11.723333333333334,29.936666666666664,49.87,15.93,1.87,,,,,,,,,,,,,,,,7.595000000000001,,31.176666666666666,,21.256666666666668,31.473333333333333,33.81,,,,,,,,,,,,,,,,,33.066,,22.55666666666667,25.062333333333335,,29.936666666666664,Germany,5
DE,2021,GE10,N79,,,,,,,,,,,,,,,3.42,1.36,1.85,1.85,45.58,47.866666666666674,57.73666666666666,,20.636666666666667,30.909999999999997,21.64,8.876666666666667,,77.39,38.52,10.49,,,,,,,,,,,,,,,,48.5,,64.51333333333334,,23.486666666666665,62.17666666666667,63.93,,,,,,,,,,,,,,,,,43.20583333333333,,42.13333333333333,52.52133333333334,,,Germany,5
DE,2021,GE10,S951,,,,,,,,,,,,,,,,0.0,0.0,0.0,,52.98333333333334,52.98333333333334,,,,,,,,9.35,,,,,,,,,,,,,,,,,15.11,,0.0,0.0,0.0,0.0,43.406666666666666,,,,,,,,,,,,,,,,,52.98333333333334,,9.35,11.703333333333333,,,Germany,5
DE,2023,GE10,C,14.024999999999999,14.2,15.9575,6.4675,,18.68,23.63,14.487499999999999,7.83,6.395,4.48,7.045,5.503333333333334,10.213333333333333,1.96,1.8250000000000002,3.705,3.705,42.76,40.196666666666665,48.086666666666666,22.855,12.386666666666668,10.566666666666666,12.113333333333332,11.276666666666666,33.343333333333334,59.61,19.82,3.91,,,,40.105000000000004,52.343333333333334,22.926666666666666,46.21333333333333,20.22,12.483333333333334,13.88,,,,,,20.925,,29.81,,15.840000000000002,34.61333333333333,41.54,,,,,,,,,,42.76,40.105000000000004,1.96,1.8250000000000002,42.76,40.105000000000004,15.349642857142856,35.3,37.556111111111115,27.78,28.545666666666666,,21.778333333333332,Germany,5
DE,2023,GE10,C-E,,,,6.507499999999999,,,,,7.8425,6.585,4.615,7.205,5.426666666666667,10.803333333333335,2.07,1.82,3.77,3.77,43.08,40.54666666666667,48.24666666666667,23.16,12.743333333333332,10.493333333333334,12.523333333333332,11.53,33.38333333333333,59.9,19.88,4.09,,,,40.425,52.349999999999994,22.33,45.36666666666667,20.76,13.196666666666667,13.87,,,,,,20.455,,30.166666666666668,,15.556666666666667,34.623333333333335,41.17,,,,,,,,,,43.08,40.425,2.07,1.82,43.08,40.425,6.507499999999999,35.556,37.845,27.956666666666667,28.394333333333332,,22.093333333333334,Germany,5
DE,2023,GE10,C-F,,,,,,,,,,4.9399999999999995,3.2199999999999998,5.16,,8.733333333333333,1.38,1.2650000000000001,2.5549999999999997,2.5549999999999997,39.87,38.67333333333333,47.57,17.36,12.0,8.366666666666667,10.736666666666666,10.219999999999999,32.803333333333335,51.66,15.23,2.68,,,,30.695,44.96,18.233333333333334,37.556666666666665,18.853333333333335,10.263333333333334,11.973333333333331,,,,,,13.545,,28.286666666666665,,16.28333333333333,29.909999999999997,36.22666666666667,,,,,,,,,,39.87,30.695,1.38,1.2650000000000001,39.87,30.695,,33.93066666666667,31.50277777777778,23.19,24.85033333333333,,20.768333333333334,Germany,5
DE,2023,GE10,C10-C12,,,,,,,,,,4.800000000000001,3.1100000000000003,5.67,8.663333333333334,,1.5350000000000001,1.145,2.525,2.525,34.11,36.35333333333333,45.86666666666667,19.41,9.72,8.096666666666666,9.006666666666666,10.396666666666667,27.683333333333334,47.75,14.94,3.58,,,,34.83,45.403333333333336,22.35666666666667,41.74,18.96,7.52,9.736666666666666,,,,,,27.555,,40.47,,12.37,44.22,42.059999999999995,,,,,,,,,,,,,,,,,30.603999999999996,33.06444444444444,22.09,33.335,,27.683333333333334,Germany,5
DE,2023,GE10,C10-C18,,,,7.62,,18.887500000000003,23.049999999999997,,5.9025,4.725,3.065,5.2,6.973333333333333,10.443333333333333,1.3050000000000002,1.275,2.245,2.245,38.69,37.663333333333334,47.78333333333333,20.5,10.613333333333333,8.736666666666666,10.549999999999999,10.873333333333335,29.913333333333338,53.33,17.0,3.27,,,,35.89,47.31333333333333,22.84,41.806666666666665,19.286666666666665,9.19,11.973333333333334,,,,,,26.740000000000002,,39.48666666666667,,13.373333333333333,42.94333333333333,43.25666666666667,,,,,,,,,,,,,,,,16.519166666666667,32.92,34.163333333333334,24.53333333333333,33.160000000000004,,20.178333333333335,Germany,5
DE,2023,GE10,C10-S951_X_K,,,,7.204999999999999,,,22.9925,,7.090000000000001,8.774999999999999,5.645,7.625,8.163333333333334,10.030000000000001,2.975,2.995,3.71,3.71,47.075,42.89333333333334,53.01,22.895,17.28,14.13,15.863333333333335,13.546666666666667,34.276666666666664,62.4,21.61,5.57,,,,37.14,47.306666666666665,22.763333333333332,37.916666666666664,22.763333333333332,7.726666666666667,16.98,,,,,,22.235,,41.73333333333333,,22.063333333333333,37.07333333333333,42.42,,,,,,,,,,47.075,37.14,2.975,2.995,47.075,37.14,15.098749999999999,38.62366666666667,35.736666666666665,29.859999999999996,33.105,,22.153333333333332,Germany,5
DE,2023,GE10,C13-C15,,,,,,,,,,4.77,3.685,5.91,,,0.7,2.9850000000000003,1.335,1.335,40.55,33.303333333333335,44.75333333333333,22.815,9.270000000000001,10.88,8.986666666666666,9.836666666666668,27.913333333333338,59.35,25.36,3.61,,,,39.91,53.75666666666666,23.26,52.58666666666667,23.36,10.459999999999999,18.473333333333333,,,,,,44.68,,48.75333333333333,,23.24,49.07666666666666,58.09,,,,,,,,,,,,,,,,,31.101333333333333,39.00888888888888,29.44,44.768,,27.913333333333338,Germany,5
DE,2023,GE10,C16-C18,,,,,,,,,4.2825,4.56,2.76,4.0,2.986666666666667,,1.01,1.04,1.94,1.94,47.74,41.806666666666665,52.73,22.1,12.68,9.43,13.853333333333333,12.173333333333334,34.81666666666667,63.23,18.86,2.49,,,,36.94,49.223333333333336,23.756666666666664,38.68333333333333,18.720000000000002,12.126666666666665,14.396666666666667,,,,,,19.79,,34.44666666666667,,11.666666666666666,38.50333333333334,41.32333333333333,,,,,,,,,,,,,,,,,38.18933333333333,34.96111111111111,28.19333333333333,29.145999999999997,,34.81666666666667,Germany,5
DE,2023,GE10,C19-C23,17.1825,16.0375,18.105,8.84,,18.9575,25.66,18.4325,7.5925,8.12,5.65,8.99,3.883333333333333,8.323333333333332,1.78,1.78,4.79,4.79,47.26,43.97333333333333,50.02,29.09,12.523333333333333,12.553333333333333,12.269999999999998,14.416666666666666,37.87,67.07,23.22,4.14,,,,50.72,60.196666666666665,27.16,53.193333333333335,24.183333333333334,15.61,14.839999999999998,,,,,,25.89,,22.723333333333333,,18.52,32.96333333333333,46.9,,,,,,,,,,,,,,,,17.602142857142855,38.278666666666666,45.03333333333333,31.476666666666663,29.399333333333335,,23.096666666666664,Germany,5
DE,2023,GE10,C20,,,,,,,,,,11.64,8.66,12.42,8.416666666666666,,3.64,2.54,5.57,5.57,59.49,49.49666666666667,57.28666666666667,39.35,16.183333333333334,17.33666666666667,16.723333333333333,19.3,41.50666666666667,80.13,30.02,7.89,,,,58.89,65.13666666666667,36.00666666666667,59.88666666666666,31.183333333333337,16.016666666666666,18.353333333333335,,,,,,22.52,,33.88666666666666,,20.55,35.57333333333333,43.60666666666666,,,,,,,,,,,,,,,,,44.900666666666666,51.73666666666667,39.346666666666664,31.22733333333333,,41.50666666666667,Germany,5
DE,2023,GE10,C21,,,,,,,,,,14.43,7.46,8.46,,,3.73,,8.96,8.96,66.67,63.849999999999994,66.74666666666667,,19.44666666666667,,22.633333333333336,15.093333333333332,55.43,91.79,37.31,12.44,,,,59.45,65.84,,,,,,,,,,,34.58,,31.23333333333333,,19.76,35.326666666666675,51.51666666666667,,,,,,,,,,,,,,,,,55.065999999999995,62.645,47.18000000000001,34.483333333333334,,55.43,Germany,5
DE,2023,GE10,C22_C23,,,,7.8725000000000005,,,,,,6.66,4.59,7.98,2.103333333333333,5.953333333333333,1.16,1.62,4.28,4.28,42.5,41.010000000000005,46.809999999999995,25.22,10.836666666666666,10.326666666666666,10.083333333333334,12.800000000000002,35.71,61.77,20.22,2.62,,,,47.66,58.31666666666666,23.843333333333334,51.14333333333334,21.836666666666662,14.876666666666667,13.356666666666667,,,,,,26.33,,19.263333333333332,,17.85,32.150000000000006,47.67666666666667,,,,,,,,,,,,,,,,7.8725000000000005,35.22266666666667,42.60444444444444,28.203333333333337,28.654000000000003,,20.831666666666667,Germany,5
DE,2023,GE10,C24_C25,,,,4.515,,,24.4675,,,5.14,2.91,6.03,5.390000000000001,7.836666666666667,1.0,1.2,4.07,4.07,40.13,36.94,43.830000000000005,18.27,10.153333333333334,6.603333333333334,7.996666666666667,9.043333333333333,32.50333333333334,51.85,13.21,2.05,,,,34.7,49.43,19.583333333333332,44.52,16.349999999999998,12.446666666666667,9.786666666666667,,,,,,16.4,,22.2,,21.53,24.876666666666665,37.62333333333333,,,,,,,,,,,,,,,,14.49125,32.28,33.49333333333333,22.37,24.526,,20.17,Germany,5
DE,2023,GE10,C26,,,,6.195,,,,,,15.45,12.6,16.67,6.173333333333333,,8.37,4.43,5.82,5.82,55.47,49.52,58.156666666666666,34.44,18.026666666666667,21.843333333333334,21.676666666666666,15.056666666666667,39.75,79.82,33.68,9.79,,,,53.79,63.20666666666667,31.35666666666667,54.49,29.546666666666667,15.833333333333334,23.799999999999997,,,,,,22.23,,36.473333333333336,,16.196666666666665,34.49,41.269999999999996,,,,,,,,,,,,,,,,6.195,44.91466666666667,48.847777777777786,41.096666666666664,30.131999999999998,,39.75,Germany,5
DE,2023,GE10,C26-C33,13.165,14.6075,16.1025,5.98,,18.4375,23.1625,13.925,9.0175,7.74,6.01,8.28,5.53,12.076666666666666,3.05,2.6,4.15,4.15,45.65,42.47666666666667,50.150000000000006,25.1,14.776666666666666,13.293333333333331,15.406666666666666,11.723333333333334,34.57333333333333,66.1,24.57,5.4,,,,42.64,54.696666666666665,23.426666666666666,47.800000000000004,21.573333333333334,13.546666666666667,16.993333333333336,,,,,,17.8,,28.993333333333336,,16.006666666666668,32.339999999999996,40.88666666666666,,,,,,,,,,,,,,,,15.054285714285715,37.65133333333333,39.63666666666667,32.02333333333333,27.205333333333336,,23.325,Germany,5
DE,2023,GE10,C27,,,,,,,,,,8.88,7.36,10.05,2.8699999999999997,11.936666666666666,3.23,3.1,4.65,4.65,47.35,40.846666666666664,49.80666666666667,27.32,12.450000000000001,13.68,14.526666666666666,14.146666666666667,33.156666666666666,68.0,23.71,6.4,,,,47.97,58.446666666666665,28.23,54.333333333333336,26.200000000000003,13.413333333333334,18.013333333333335,,,,,,22.57,,28.46666666666667,,12.133333333333333,33.88333333333333,43.14666666666667,,,,,,,,,,,,,,,,,37.13733333333333,44.205555555555556,32.70333333333334,28.04,,22.546666666666667,Germany,5
DE,2023,GE10,C27_C28,,,,,,,,,,8.2,6.33,8.53,4.646666666666666,11.729999999999999,2.87,2.53,4.2,4.2,47.14,41.92666666666666,49.03333333333333,27.6,13.063333333333333,12.94,14.506666666666668,11.293333333333335,35.36,68.88,25.87,5.92,,,,45.46,59.38666666666666,27.179999999999996,52.656666666666666,25.08,16.483333333333334,19.900000000000002,,,,,,18.76,,29.073333333333334,,14.429999999999998,32.75666666666667,41.34,,,,,,,,,,,,,,,,,37.59333333333333,43.308888888888895,33.556666666666665,27.272000000000002,,23.544999999999998,Germany,5
DE,2023,GE10,C28,,,,6.0025,,,26.250000000000004,,6.4825,7.95,5.96,7.99,5.363333333333333,11.653333333333334,2.73,2.32,4.04,4.04,47.06,42.32,48.75666666666667,27.7,13.283333333333333,12.673333333333332,14.503333333333336,10.26,36.15,69.2,26.66,5.75,,,,44.55,59.74666666666667,26.793333333333337,52.04333333333333,24.673333333333332,17.63,20.6,,,,,,17.39,,29.456666666666667,,15.386666666666665,32.333333333333336,40.720000000000006,,,,,,,,,,,,,,,,16.126250000000002,37.757999999999996,42.99,33.87,27.057333333333332,,23.901666666666667,Germany,5
