geo,country,year,size_emp,ai__E_AI_BCDP,ai__E_AI_BCST,ai__E_AI_BDDT,ai__E_AI_BEC,ai__E_AI_BIAS,ai__E_AI_BINC,ai__E_AI_BLE,ai__E_AI_BLEG,ai__E_AI_BNU,ai__E_AI_CC,ai__E_AI_CC1SI_DA,ai__E_AI_DA,ai__E_AI_EC,ai__E_AI_PBAM,ai__E_AI_PITS,ai__E_AI_TANY,ai__E_AI_TML,ai__E_AI_TNLG,ai__E_AI_TPA,big_data__E_BDA,big_data__E_BDAEXT,big_data__E_BDAINT,big_data__E_BDAML,big_data__E_BDANL,big_data__E_BDBUY,cloud__E_CC,cloud__E_CC1_S,cloud__E_CC1_SI,cloud__E_CC_DA,cloud__E_CC_PCPU,cloud__E_CC_PCRM,cloud__E_CC_PDB,cloud__E_CC_PDEV,cloud__E_CC_PERP,cloud__E_CC_PFIL,cloud__E_CC_PSEC,data_analytics__E_DA,data_analytics__E_DAEXT,data_analytics__E_DAOWN,data_analytics__E_DASANY,data_analytics__E_DASCRM,data_analytics__E_DASERP,data_analytics__E_DASGE3,data_analytics__E_DASSDS,data_analytics__E_DASWEB,digital_intensity__E_DI3_GELO,digital_intensity__E_DI3_HI,digital_intensity__E_DI3_VHI,digital_intensity__E_DI4_GELO,digital_intensity__E_DI4_HI,digital_intensity__E_DI4_VHI,ecommerce_sales__E_AESELL,ecommerce_sales__E_AWSDS,ecommerce_sales__E_AWSELL,ecommerce_sales__E_AWSFOR,ecommerce_sales__E_AWS_CMP,ecommerce_sales__E_AWS_COWN,ecommerce_sales__E_ESELL,ecommerce_value__E_AWSVAL,ecommerce_value__E_AWSVAL_B2BG,ecommerce_value__E_AWSVAL_B2C,ecommerce_value__E_AWSVAL_CMP,ecommerce_value__E_AWSVAL_CMPQ,ecommerce_value__E_AWSVAL_COWN,ecommerce_value__E_AWSVAL_EU,ecommerce_value__E_AWSVAL_GT1_B2C_GT10WS,ecommerce_value__E_AWSVAL_HM,ecommerce_value__E_AWSVAL_WW,ecommerce_value__E_AXSVAL,ecommerce_value__E_ETURN,ecommerce_value__T_AWS_CMP_GE20,ecommerce_value__T_AWS_GT1_B2C_GT10WS,ict_recruitment__E_ITSPDLA,ict_recruitment__E_ITSPDLET,ict_recruitment__E_ITSPDLWE,ict_recruitment__E_ITSPDSAL,ict_recruitment__E_ITSPRCR2,ict_recruitment__E_ITSPVAC2,ict_training__E_ITSPT2,ict_training__E_ITT2,ict_training__E_ITUST2,target_workflow_automation,target_any_ai,security_concern_index,efficiency_need_proxy,deployment_readiness_index,data_maturity_index,digital_foundation_index,market_digitization_index,ict_capability_index,ict_constraint_index,governance_maturity_proxy,is_sme,adoption_gap_vs_any_ai,security_x_efficiency,deployment_x_data_maturity
BE,Belgium,2022,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.71,45.55,47.95,59.8,,51.616666666666674,37.39,20.88,58.21666666666667,71.5,21.979999999999997,31.813333333333333,16.17,4.333333333333333,,43.65,,15.87,,,,,,,61.099999999999994,54.47,48.150000000000006,49.114999999999995,61.68,69.85499999999999,76.38,87.09,81.86,,,,,,,64.40333333333332,52.402666666666676,76.7525,56.538,,0,,,
BE,Belgium,2023,10-249,10.0475,11.272499999999999,11.015,4.7375,,11.18,19.3675,11.5675,4.7375,9.72,7.3,9.19,6.1000000000000005,9.693333333333333,9.273333333333332,12.53,3.92,3.53,4.22,,,,,,,50.31,56.96666666666667,61.54,29.32,28.113333333333333,26.25,41.20666666666667,22.409999999999997,30.713333333333335,56.41,49.126666666666665,43.03,15.64,35.91,54.089999999999996,32.55,47.48333333333333,30.513333333333332,14.596666666666666,20.35333333333333,74.46,32.56,8.31,,,,30.79,,45.06333333333333,,14.453333333333333,45.843333333333334,51.49666666666667,24.72,33.18333333333333,16.63,5.859999999999999,,43.95666666666667,,16.393333333333334,,,32.545,14.53,4.95,11.96,,,,,,,,,,4.22,12.53,11.3125,19.74722222222222,36.76761904761905,42.544444444444444,38.443333333333335,37.52933333333333,,,29.2,1,8.309999999999999,223.39045138888886,1564.257925925926
BE,Belgium,2023,10-49,10.405,11.38,9.930000000000001,4.9025,,9.785,19.074999999999996,11.3425,4.9025,7.78,5.55,7.4,5.293333333333333,8.76,7.073333333333333,10.61,3.26,3.43,3.27,,,,,,,47.11,55.17666666666667,59.946666666666665,25.65,26.88,24.27,39.946666666666665,20.116666666666667,30.189999999999998,54.79333333333333,47.71666666666666,38.86,14.76,31.34,51.25,30.363333333333333,44.38,28.083333333333332,12.976666666666667,19.03,71.63,30.9,6.52,,,,28.92,,44.623333333333335,,14.206666666666665,44.9,50.24,22.085,30.923333333333332,17.13,6.953333333333333,,41.10333333333333,,16.903333333333332,,,34.59,13.35,5.27,10.91,,,,,,,,,,3.27,10.61,10.974285714285713,18.138333333333332,34.77095238095239,39.397777777777776,36.35,36.578,,,27.394999999999996,1,7.34,199.05525238095234,1369.8982550264552
BE,Belgium,2023,50-249,9.43,11.515,15.09,4.45,,16.25,21.315,12.8975,4.45,20.24,16.84,18.93,10.773333333333333,13.233333333333334,16.610000000000003,22.99,7.5,4.11,9.39,,,,,,,67.72,66.72666666666667,70.49333333333333,49.27,34.556666666666665,36.04333333333333,48.14333333333334,33.550000000000004,33.93,65.34666666666668,56.913333333333334,65.69,20.43,60.7,69.56666666666666,43.68333333333334,63.39000000000001,42.419999999999995,22.05333333333333,27.149999999999995,89.85,41.6,18.08,,,,40.91,,48.04,,15.773333333333333,50.806666666666665,58.26666666666667,27.54,35.419999999999995,16.273333333333333,4.906666666666667,,46.78666666666667,,16.023333333333333,,,30.45,15.98,4.57,13.25,,,,,,,,,,9.39,22.99,12.992500000000001,28.248333333333335,47.49761904761905,59.22555555555555,49.84333333333333,42.75933333333334,,,36.76166666666667,1,13.599999999999998,367.0164708333334,2813.0728756613753
BE,Belgium,2023,GE250,14.747499999999999,15.945,20.2925,4.6175,,12.315,26.3875,14.1825,4.6175,45.82,42.12,44.44,16.133333333333333,27.209999999999997,42.28333333333333,47.86,27.83,16.39,29.73,,,,,,,88.18,85.58999999999999,88.40333333333335,75.18,62.72333333333333,60.89666666666667,70.87333333333333,57.61333333333334,46.02666666666667,86.09333333333332,73.68333333333334,82.71,33.29,79.88,84.08666666666666,62.03666666666666,75.73666666666666,62.406666666666666,41.78666666666666,41.873333333333335,97.01,41.31,45.62,,,,59.02,,55.379999999999995,,20.766666666666666,59.173333333333325,71.60000000000001,,33.22333333333333,15.226666666666667,5.476666666666667,,,,14.910000000000002,,,,,,,,,,,,,,,,29.73,47.86,15.498214285714287,44.65944444444444,68.77285714285715,76.4011111111111,61.31333333333333,53.188,,,57.983333333333334,0,18.13,692.1416398809523,5254.3227
BE,Belgium,2024,10-249,11.8875,11.595,14.6075,6.22,21.356666666666666,11.684999999999999,21.147499999999997,11.8875,5.3774999999999995,,,,9.856666666666667,17.98333333333333,13.126666666666667,23.09,6.88,11.62,9.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7,34.5,12.85,32.02,,44.596666666666664,27.616666666666664,15.316666666666668,47.45000000000001,51.95666666666667,27.935,38.10333333333333,13.853333333333333,5.813333333333333,1.36,46.13999999999999,,13.37,,,32.085,20.04,4.71,12.69,23.915,25.435000000000002,21.675,20.985000000000003,12.61,33.8,16.3,34.86,32.27,9.12,23.09,12.718571428571428,11.400833333333331,,,43.68333333333334,38.268,24.01,25.162,17.241666666666667,1,13.97,145.00231309523807,
BE,Belgium,2024,10-49,11.665,12.2425,14.5325,5.8774999999999995,17.88333333333333,11.959999999999999,20.365,11.665,5.8925,,,,8.85,17.09,11.25,20.7,5.54,10.49,7.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.61,32.99,9.09,29.74,,43.73666666666666,25.49,15.71,46.1,50.18333333333333,22.35,31.429999999999996,16.80666666666667,7.78,3.563333333333333,40.45333333333334,,16.336666666666666,,,35.225,15.15,4.55,9.27,22.084999999999997,24.060000000000002,20.435000000000002,19.270000000000003,8.93,32.355,11.52,29.68,27.25,7.66,20.7,12.61535714285714,10.195,,,41.23,37.094,19.345,23.641000000000002,14.566666666666665,1,13.04,128.61356607142855,
BE,Belgium,2024,50-249,13.294999999999998,9.705,15.62,7.81,31.49666666666667,11.235,25.1175,13.294999999999998,3.6975000000000002,,,,15.74,22.243333333333336,20.753333333333334,35.71,13.93,17.59,16.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.74,42.49,32.77,44.06,,49.580000000000005,37.26,13.996666666666664,54.25333333333333,60.99666666666667,31.794999999999998,41.96,12.57,4.916666666666667,0.27666666666666667,49.61333333333334,,12.073333333333332,,,30.535,24.66,4.86,15.93,29.909999999999997,30.795,26.369999999999997,26.450000000000003,32.05,40.24,41.58,62.25,58.81,16.87,35.71,13.72535714285714,17.658333333333335,,,56.666666666666664,44.577333333333335,48.6725,30.752999999999997,26.125,1,18.84,242.36693154761903,
BE,Belgium,2024,GE250,16.1775,19.965,22.310000000000002,6.9575,32.11666666666667,17.505,30.2225,16.1775,6.2475,,,,18.153333333333332,39.40333333333333,45.593333333333334,66.27,38.73,39.41,40.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.58,30.18,65.17,62.39,,58.473333333333336,40.416666666666664,20.529999999999998,62.54999999999999,72.59333333333333,23.075,34.14666666666667,14.57,4.053333333333334,0.11666666666666665,44.663333333333334,,14.196666666666667,,,,,,,51.615,48.870000000000005,41.849999999999994,42.91,62.84,61.519999999999996,75.04,87.41,83.91,40.11,66.27,18.47357142857143,39.413333333333334,,,64.97666666666667,55.307333333333325,77.3,49.352999999999994,38.855000000000004,0,26.159999999999997,728.1050285714286,
BE,Belgium,2025,10-249,17.0225,11.7475,15.34,9.185,,12.685,24.9325,19.4825,4.9475,26.73,21.0,24.79,11.43,20.856666666666666,11.780000000000001,32.97,9.96,14.45,9.56,,,,,,,60.42,63.4,69.78666666666668,38.62,28.23,34.696666666666665,48.196666666666665,26.27,37.47666666666667,62.61333333333334,56.19,50.62,22.23,42.65,57.94666666666666,38.04666666666667,51.29333333333333,35.12,11.713333333333333,27.150000000000002,84.35,36.83,18.43,,,,30.72,,44.876666666666665,,15.766666666666666,47.23333333333333,52.81333333333333,24.535,34.49666666666666,15.196666666666665,7.186666666666667,2.75,42.50666666666667,,14.823333333333332,,,35.295,19.66,6.23,13.16,,,,,,,,,,9.56,32.97,15.770714285714288,27.23222222222222,46.256666666666675,47.89555555555555,46.53666666666666,38.282,,,33.985,1,23.409999999999997,429.47159603174606,2215.4887481481483
BE,Belgium,2025,10-49,15.7875,11.675,15.3725,9.8875,,12.572500000000002,24.6625,19.18,5.08,22.53,16.63,20.21,10.59,18.446666666666665,8.346666666666666,28.82,8.21,11.39,7.34,,,,,,,57.11,60.453333333333326,67.33,33.65,25.893333333333334,31.736666666666665,46.26333333333334,22.916666666666668,34.74666666666666,59.690000000000005,53.276666666666664,46.01,20.63,37.44,54.34,34.64,47.70333333333334,31.916666666666668,7.363333333333334,26.003333333333334,82.65,36.86,14.22,,,,29.02,,45.11333333333334,,15.726666666666667,46.57666666666666,51.82666666666666,22.74,31.923333333333332,16.57,8.103333333333333,4.806666666666667,40.38666666666667,,16.400000000000002,,,37.21,19.9,6.04,11.32,,,,,,,,,,7.34,28.82,15.59107142857143,24.289444444444445,42.892380952380954,44.08888888888888,44.576666666666675,37.65266666666666,,,30.811666666666664,1,21.48,378.69846329365083,1891.0774179894177
BE,Belgium,2025,50-249,23.3675,12.62,15.895,6.4174999999999995,,13.7825,27.310000000000002,21.744999999999997,4.57,48.59,43.71,48.55,17.30333333333333,31.26666666666667,25.213333333333335,54.49,19.02,30.32,21.08,,,,,,,77.65,78.04,82.32666666666667,64.46,39.43333333333333,48.846666666666664,57.919999999999995,42.053333333333335,50.63333333333333,77.14333333333333,70.53333333333333,74.62,30.57,69.72,76.22666666666667,54.03,68.97,50.083333333333336,29.236666666666668,33.623333333333335,93.16,36.65,40.26,,,,39.52,,44.65,,16.03333333333333,50.57666666666666,58.03666666666667,26.369999999999997,36.946666666666665,13.97,6.3566666666666665,0.86,44.55666666666667,,13.406666666666666,,,33.345,19.43,6.41,14.98,,,,,,,,,,21.08,54.49,17.305357142857144,42.088888888888896,63.271904761904764,66.97666666666667,56.69,41.763333333333335,,,47.873333333333335,1,33.410000000000004,728.3632539682541,4237.741274603175
BE,Belgium,2025,GE250,22.15,19.8075,23.212500000000002,6.54,,20.87,31.755,20.3575,3.935,73.33,69.91,73.36,18.173333333333336,51.626666666666665,55.443333333333335,76.41,42.85,53.4,44.96,,,,,,,93.47,91.33999999999999,93.21,86.67,67.37333333333333,67.14666666666666,77.99333333333334,66.17333333333333,57.19,89.88666666666667,83.21333333333332,90.92,47.32,88.39,90.39999999999999,69.25666666666666,83.08666666666666,70.25666666666667,50.656666666666666,50.68666666666667,99.58,31.86,62.65,,,,61.28,,53.86000000000001,,16.07,60.79666666666666,72.46,21.34,32.723333333333336,14.833333333333334,6.21,2.4533333333333336,41.35,,14.676666666666668,,,,,,,,,,,,,,,,44.96,76.41,20.670357142857142,62.35944444444444,81.52095238095238,83.85888888888888,64.69666666666667,52.89333333333334,,,69.32833333333333,0,31.449999999999996,1288.9919878968253,6836.256487830688
BG,Bulgaria,2010,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,49.495000000000005,,,,,,,,,,,,1.51,,,,,,,,,,,,,,,,,,,26.597500000000004,,,,1,,,
BG,Bulgaria,2010,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,,,,,,49.535000000000004,,,,,,,,,,,,1.43,,,,,,,,,,,,,,,,,,,26.392500000000002,,,,1,,,
BG,Bulgaria,2010,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.99,,,,,,49.855,,,,,,,,,,,,1.59,,,,,,,,,,,,,,,,,,,27.9225,,,,1,,,
BG,Bulgaria,2010,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,46.775,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,27.037499999999998,,,,0,,,
BG,Bulgaria,2011,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,,45.275,,,,28.525,28.724999999999998,,,,,,,,,,21.75,0.95,,,,,,,,,,,,,,,,,,,26.496666666666666,,,,1,,,
BG,Bulgaria,2011,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11,,47.425,,,,28.785,34.894999999999996,,,,,,,,,,15.54,0.87,,,,,,,,,,,,,,,,,,,27.106666666666666,,,,1,,,
BG,Bulgaria,2011,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68,,39.055,,,,28.035000000000004,23.744999999999997,,,,,,,,,,26.765,1.02,,,,,,,,,,,,,,,,,,,25.25666666666667,,,,1,,,
BG,Bulgaria,2011,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,35.625,,,,32.61,28.794999999999998,,,,,,,,,,23.42,4.43,,,,,,,,,,,,,,,,,,,26.311666666666667,,,,0,,,
BG,Bulgaria,2012,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73,,44.525,,,,33.07,22.095000000000002,25.913333333333338,22.146666666666665,,,,,,,,28.34,0.86,,,,,,,10.004999999999999,13.393333333333333,4.055,13.6,12.0,,,,,,,,28.10833333333333,9.915,13.393333333333333,,1,,,
BG,Bulgaria,2012,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,,46.61,,,,33.665,38.154999999999994,35.38666666666666,23.376666666666665,,,,,,,,12.17,0.64,,,,,,,9.17,13.726666666666667,3.2199999999999998,12.21,10.95,,,,,,,,28.871666666666666,8.8875,13.726666666666667,,1,,,
BG,Bulgaria,2012,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.72,,36.78,,,,30.95,12.205,17.330000000000002,24.14,,,,,,,,38.339999999999996,1.1,,,,,,,14.149999999999999,12.516666666666666,8.215,20.505000000000003,17.215,,,,,,,,25.483333333333334,15.02125,12.516666666666666,,1,,,
BG,Bulgaria,2012,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.12,,33.184999999999995,,,,31.585,9.559999999999999,12.653333333333334,27.05333333333333,,,,,,,,43.325,5.78,,,,,,,27.21,22.37,19.325,37.150000000000006,32.525,,,,,,,,25.296666666666663,29.052500000000002,22.37,,0,,,
BG,Bulgaria,2013,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,45.43,,,,35.735,30.005000000000003,32.223333333333336,20.883333333333333,,,,,20.566666666666666,,,20.74,1.49,,1.24,,,,,,,,,,,,,,,,,29.388333333333332,,,,1,,,
BG,Bulgaria,2013,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.84,,47.44499999999999,,,,36.41,26.0,20.356666666666666,29.766666666666666,,,,,29.313333333333333,,,24.685000000000002,1.37,,1.35,,,,,,,,,,,,,,,,,30.231666666666666,,,,1,,,
BG,Bulgaria,2013,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.77,,36.64,,,,32.835,33.28,40.72333333333333,14.796666666666667,,,,,14.566666666666668,,,17.52,1.6,,1.15,,,,,,,,,,,,,,,,,25.748333333333335,,,,1,,,
BG,Bulgaria,2013,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.63,,32.769999999999996,,,,35.235,36.75,43.46333333333334,14.373333333333335,,,,,14.206666666666665,,,15.495000000000001,4.49,,2.39,,,,,,,,,,,,,,,,,26.87833333333333,,,,0,,,
BG,Bulgaria,2014,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,8.020000000000001,,,,4.6525,7.3625,16.475,,,15.6,,,,,,,,,,,,,,,,,8.52,,41.335,,,,35.075,23.445,21.09,27.876666666666665,,,,,27.039999999999996,,,27.25,1.39,,2.28,,,,,8.79,11.416666666666666,6.390000000000001,15.075,12.9,,,,,8.020000000000001,,,28.310000000000002,10.78875,11.416666666666666,,1,,,
BG,Bulgaria,2014,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,7.53,,,,4.04,7.2250000000000005,15.99,,,15.684999999999999,,,,,,,,,,,,,,,,,7.96,,41.83,,,,35.6,25.830000000000002,17.59333333333333,32.96333333333333,,,,,32.26,,,24.75,1.16,,1.7,,,,,7.765000000000001,10.943333333333333,5.16,13.559999999999999,11.77,,,,,7.53,,,28.463333333333335,9.563749999999999,10.943333333333333,,1,,,
BG,Bulgaria,2014,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,10.520000000000001,,,,7.1225000000000005,7.999999999999999,18.615000000000002,,,15.475,,,,,,,,,,,,,,,,,11.51,,39.775000000000006,,,,33.339999999999996,21.805,23.85666666666667,24.013333333333332,,,,,23.073333333333334,,,29.0,1.61,,2.83,,,,,14.14,13.326666666666668,12.774999999999999,22.950000000000003,18.744999999999997,,,,,10.520000000000001,,,28.208333333333332,17.1525,13.326666666666668,,1,,,
BG,Bulgaria,2014,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,12.839999999999998,,,,7.077500000000001,8.0275,16.32,,,15.065000000000001,,,,,,,,,,,,,,,,,12.19,,35.05,,,,38.655,18.91,41.33,4.613333333333333,,,,,4.3066666666666675,,,33.945,5.71,,3.67,,,,,30.245,23.659999999999997,28.07,42.120000000000005,35.985,,,,,12.839999999999998,,,28.631666666666664,34.105,23.659999999999997,,0,,,
BG,Bulgaria,2015,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,5.383333333333333,,,,7.32,7.015000000000001,15.12,,,15.694999999999999,,,,,,,,,,,,,,,,,8.6,,47.519999999999996,,,,36.095,32.005,44.96666666666667,9.703333333333333,,,,,9.25,,,19.525,3.06,,2.85,,,,,9.469999999999999,11.926666666666668,5.445,7.675,4.4,,,,,5.383333333333333,,,30.738333333333333,6.7475000000000005,11.926666666666668,,1,,,
BG,Bulgaria,2015,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,4.763333333333333,,,,7.227499999999999,6.875,13.962499999999999,,,15.0525,,,,,,,,,,,,,,,,,8.1,,48.800000000000004,,,,36.18,31.009999999999998,45.163333333333334,8.84,,,,,8.543333333333333,,,20.535,3.08,,2.65,,,,,8.559999999999999,10.956666666666665,4.805,6.63,3.805,,,,,4.763333333333333,,,31.02666666666667,5.949999999999999,10.956666666666665,,1,,,
BG,Bulgaria,2015,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,8.506666666666668,,,,7.8325000000000005,7.6675,19.17,,,18.1675,,,,,,,,,,,,,,,,,11.25,,42.785000000000004,,,,35.995,32.93,44.81,10.479999999999999,,,,,9.893333333333333,,,18.59,3.04,,3.03,,,,,14.14,15.56,8.745000000000001,13.04,7.470000000000001,,,,,8.506666666666668,,,30.01,10.84875,15.56,,1,,,
BG,Bulgaria,2015,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,16.073333333333334,,,,9.83,7.7975,15.0375,,,19.667499999999997,,,,,,,,,,,,,,,,,14.41,,30.665,,,,43.47,9.87,36.973333333333336,2.94,,,,,2.813333333333333,,,44.5,8.74,,3.09,,,,,29.77,23.856666666666666,28.87,34.31,23.36,,,,,16.073333333333334,,,29.514999999999997,29.0775,23.856666666666666,,0,,,
BG,Bulgaria,2016,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,6.776666666666666,,,,5.1825,6.0075,17.3725,,,17.2525,,,,,,,,,,,,,,,,,8.39,,47.580000000000005,,,,33.505,38.065,36.016666666666666,22.69333333333333,,,,,22.203333333333333,,,12.785,1.7,,2.0,,,,,8.64,14.933333333333335,5.275,7.465,4.515000000000001,,,,,6.776666666666666,,,29.825000000000003,6.473750000000001,14.933333333333335,,1,,,
BG,Bulgaria,2016,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,5.906666666666666,,,,4.772499999999999,5.3500000000000005,17.0475,,,16.765,,,,,,,,,,,,,,,,,7.87,,49.3,,,,33.46,45.71,39.526666666666664,24.276666666666667,,,,,23.746666666666666,,,5.36,2.14,,2.27,,,,,7.5,14.829999999999998,4.4,6.220000000000001,3.6799999999999997,,,,,5.906666666666666,,,30.209999999999997,5.45,14.829999999999998,,1,,,
BG,Bulgaria,2016,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,11.26,,,,6.664999999999999,8.285,19.155,,,19.52,,,,,,,,,,,,,,,,,11.22,,41.215,,,,33.925,25.42,29.936666666666667,20.346666666666668,,,,,19.919999999999998,,,25.21,1.26,,1.74,,,,,14.585,15.876666666666667,9.825,13.98,8.86,,,,,11.26,,,28.786666666666665,11.8125,15.876666666666667,,1,,,
BG,Bulgaria,2016,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,17.88,,,,5.797499999999999,9.4525,16.225,,,23.535,,,,,,,,,,,,,,,,,17.37,,35.55,,,,45.3,10.51,32.64,7.7,,,,,7.330000000000001,,,43.275,7.57,,4.66,,,,,32.45,27.05,29.33,35.23,22.43,,,,,17.88,,,32.74,29.860000000000003,27.05,,0,,,
BG,Bulgaria,2017,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,7.743333333333333,,,,6.33,8.775,17.64,,,21.005000000000003,,,,,,,,,,,,,,,,,10.26,,47.17,19.015,14.719999999999999,48.135,38.095,23.875,21.083333333333332,28.166666666666668,13.216666666666667,,36.03,7.653333333333333,26.926666666666666,38.75333333333333,2.84,27.88,3.51,1.41,4.27,,,,,7.52,18.466666666666665,5.24,8.355,5.005,,,,,7.743333333333333,,,31.676,6.53,18.466666666666665,,1,,,
BG,Bulgaria,2017,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,6.98,,,,6.0225,8.995,17.5825,,,21.0125,,,,,,,,,,,,,,,,,9.46,,48.464999999999996,18.495,14.415000000000001,47.92,37.364999999999995,22.725,19.37666666666667,29.113333333333333,21.106666666666666,,27.38,10.523333333333333,28.533333333333335,35.193333333333335,2.766666666666667,29.15,3.75,1.48,3.6,,,,,6.17,18.07,4.04,6.955,4.23,,,,,6.98,,,31.524999999999995,5.348750000000001,18.07,,1,,,
BG,Bulgaria,2017,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,11.743333333333334,,,,7.62,8.315,18.4175,,,21.665,,,,,,,,,,,,,,,,,14.59,,43.0,21.295,16.075,49.265,41.260000000000005,25.105,22.819999999999997,27.253333333333334,5.353333333333333,,44.71666666666667,4.796666666666667,25.35666666666667,42.35333333333333,2.92,26.53,3.28,1.35,4.89,,,,,14.7,20.680000000000003,11.61,15.8,9.155,,,,,11.743333333333334,,,32.838,12.81625,20.680000000000003,,1,,,
BG,Bulgaria,2017,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,28.570000000000004,,,,6.805000000000001,10.335,25.335,,,28.2125,,,,,,,,,,,,,,,,,18.49,,39.505,21.59,12.765,50.824999999999996,46.470000000000006,17.505,28.803333333333338,16.19666666666667,4.03,,40.973333333333336,3.8766666666666665,15.823333333333332,39.18333333333333,1.9433333333333334,36.77,8.55,5.31,5.38,,,,,35.48,27.436666666666667,32.05,39.19,24.92,,,,,28.570000000000004,,,33.611000000000004,32.91,27.436666666666667,,0,,,
BG,Bulgaria,2018,10-249,,,,,,,,,,,,,,,,,,,,,,,,,,8.086666666666666,,,,6.08,7.9575,18.24,,,19.6475,,,,,,,,,,,,,,,,,7.88,,49.45,,19.205,46.245000000000005,37.825,35.96,40.470000000000006,16.836666666666666,11.46,,45.843333333333334,,16.05,,,15.06,2.04,2.96,2.77,,,,,9.24,16.44,5.615,8.18,4.74,,,,,8.086666666666666,,,32.121,6.94375,16.44,,1,,,
BG,Bulgaria,2018,10-49,,,,,,,,,,,,,,,,,,,,,,,,,,6.813333333333333,,,,6.0375000000000005,7.405,18.087500000000002,,,19.51,,,,,,,,,,,,,,,,,7.23,,50.895,,19.380000000000003,45.455,37.8,42.76,43.35666666666666,18.48,19.046666666666667,,42.79333333333333,,17.793333333333333,,,8.1,1.72,5.8,2.54,,,,,8.405000000000001,15.59666666666667,4.66,6.925,3.925,,,,,6.813333333333333,,,32.152,5.978750000000001,15.59666666666667,,1,,,
BG,Bulgaria,2018,50-249,,,,,,,,,,,,,,,,,,,,,,,,,,14.92,,,,6.6625,10.1725,20.0575,,,21.5075,,,,,,,,,,,,,,,,,11.49,,44.78,,18.545,49.775,38.34,31.325,38.54666666666667,15.666666666666666,5.366666666666667,,48.849999999999994,,14.799999999999999,,,19.845,2.34,0.33,2.99,,,,,13.815000000000001,19.913333333333334,10.83,15.0,9.185,,,,,14.92,,,32.586,12.2075,19.913333333333334,,1,,,
BG,Bulgaria,2018,GE250,,,,,,,,,,,,,,,,,,,,,,,,,,29.66,,,,10.0175,15.2725,25.905,,,32.53,,,,,,,,,,,,,,,,,15.39,,37.66,,11.36,51.445,47.845000000000006,20.860000000000003,29.766666666666666,17.476666666666667,8.916666666666666,,38.32333333333333,,17.356666666666666,,,34.269999999999996,10.26,,5.44,,,,,31.36,27.850000000000005,33.62,40.74,26.81,,,,,29.66,,,32.739999999999995,33.1325,27.850000000000005,,0,,,
